GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
1500000US360470822002,360470822002,"Block Group 2, Census Tract 822, Kings County, New York",830,275,0,12,11,21,9,18,32,53,48,57,0,12,21,33,21,31,119,80,371,219,162,92,36,44
1500000US360470822003,360470822003,"Block Group 3, Census Tract 822, Kings County, New York",1100,355,0,12,21,35,140,129,60,62,93,94,77,84,125,119,53,58,25,41,250,160,171,137,85,80
1500000US360470822004,360470822004,"Block Group 4, Census Tract 822, Kings County, New York",552,184,0,12,0,12,0,12,19,31,38,58,0,12,188,93,18,28,36,54,100,69,96,67,57,50
1500000US360470824001,360470824001,"Block Group 1, Census Tract 824, Kings County, New York",521,150,0,12,12,18,15,24,39,44,21,29,0,12,57,53,24,25,20,35,170,89,65,51,98,72
1500000US360470824002,360470824002,"Block Group 2, Census Tract 824, Kings County, New York",322,96,0,12,20,24,21,34,9,14,70,42,0,12,44,43,0,12,32,40,81,61,23,37,22,25
1500000US360470824003,360470824003,"Block Group 3, Census Tract 824, Kings County, New York",455,197,22,35,10,16,22,35,14,22,49,46,0,12,115,114,0,12,69,56,9,14,63,46,82,67
1500000US360470824004,360470824004,"Block Group 4, Census Tract 824, Kings County, New York",488,176,0,12,0,12,58,65,17,27,19,31,0,12,152,84,9,14,78,57,21,24,95,79,39,43
1500000US360470826001,360470826001,"Block Group 1, Census Tract 826, Kings County, New York",535,233,0,12,0,12,0,12,112,93,60,53,0,12,71,49,17,26,36,40,44,46,172,195,23,35
1500000US360470826002,360470826002,"Block Group 2, Census Tract 826, Kings County, New York",236,99,0,12,0,12,0,12,19,30,0,12,0,12,91,79,0,12,0,12,42,39,51,46,33,37
1500000US360470826003,360470826003,"Block Group 3, Census Tract 826, Kings County, New York",897,272,0,12,64,61,20,34,64,81,38,44,0,12,106,92,54,60,94,66,193,131,215,187,49,59
1500000US360470826004,360470826004,"Block Group 4, Census Tract 826, Kings County, New York",408,161,15,25,0,12,0,12,0,12,28,34,14,22,86,67,21,34,0,12,99,76,107,89,38,43
1500000US360470828001,360470828001,"Block Group 1, Census Tract 828, Kings County, New York",483,177,0,12,0,12,8,14,0,12,0,12,0,12,47,43,0,12,73,60,66,46,245,121,44,40
1500000US360470828002,360470828002,"Block Group 2, Census Tract 828, Kings County, New York",342,136,0,12,25,38,0,12,20,33,0,12,18,24,42,67,19,31,23,24,59,48,90,65,46,42
1500000US360470828003,360470828003,"Block Group 3, Census Tract 828, Kings County, New York",638,211,0,12,0,12,0,12,47,46,37,43,29,33,95,55,0,12,55,57,159,94,181,93,35,34
1500000US360470830001,360470830001,"Block Group 1, Census Tract 830, Kings County, New York",633,235,0,12,0,12,56,63,71,78,17,26,33,54,180,160,14,26,40,63,40,41,134,132,48,58
1500000US360470830002,360470830002,"Block Group 2, Census Tract 830, Kings County, New York",801,330,0,12,21,33,47,45,45,67,19,33,0,12,216,87,0,12,31,38,121,92,199,131,102,97
1500000US360470830003,360470830003,"Block Group 3, Census Tract 830, Kings County, New York",1028,310,41,60,0,12,17,28,0,12,193,168,0,12,256,133,38,58,85,80,183,97,205,138,10,17
1500000US360470830004,360470830004,"Block Group 4, Census Tract 830, Kings County, New York",675,244,17,28,0,12,0,12,15,22,40,68,29,47,83,95,39,42,68,82,285,171,99,81,0,12
1500000US360470832001,360470832001,"Block Group 1, Census Tract 832, Kings County, New York",769,146,0,12,7,10,3,5,4,9,73,51,0,12,182,63,82,35,101,60,126,70,140,63,51,46
1500000US360470832002,360470832002,"Block Group 2, Census Tract 832, Kings County, New York",228,89,0,12,0,12,0,12,0,12,31,31,0,12,43,42,0,12,32,31,49,33,57,40,16,18
1500000US360470834001,360470834001,"Block Group 1, Census Tract 834, Kings County, New York",361,130,0,12,0,12,0,12,3,8,15,23,3,6,105,60,30,41,0,12,86,75,53,42,66,51
1500000US360470834002,360470834002,"Block Group 2, Census Tract 834, Kings County, New York",549,139,0,12,7,11,4,7,6,10,27,26,20,23,97,56,27,26,89,63,72,41,136,58,64,51
1500000US360470836001,360470836001,"Block Group 1, Census Tract 836, Kings County, New York",332,152,0,12,4,8,0,12,30,39,67,50,28,38,53,58,0,12,23,27,17,20,47,36,63,44
1500000US360470836002,360470836002,"Block Group 2, Census Tract 836, Kings County, New York",578,170,0,12,25,25,0,12,14,18,62,44,10,17,102,55,22,23,51,36,48,44,225,76,19,17
1500000US360470838001,360470838001,"Block Group 1, Census Tract 838, Kings County, New York",880,228,14,18,7,12,23,25,19,31,10,13,12,13,199,132,0,12,89,62,108,59,330,113,69,49
1500000US360470838002,360470838002,"Block Group 2, Census Tract 838, Kings County, New York",654,277,0,12,0,12,13,20,37,34,153,136,0,12,127,73,5,8,56,68,74,57,166,118,23,20
1500000US360470840001,360470840001,"Block Group 1, Census Tract 840, Kings County, New York",649,199,0,12,9,16,0,12,6,10,102,81,0,12,55,58,0,12,17,20,214,118,168,122,78,62
1500000US360470840002,360470840002,"Block Group 2, Census Tract 840, Kings County, New York",328,110,0,12,8,13,11,12,21,26,16,25,14,23,95,58,21,24,0,12,41,43,43,36,58,42
1500000US360470846001,360470846001,"Block Group 1, Census Tract 846, Kings County, New York",392,137,0,12,15,19,0,12,5,8,46,40,19,19,77,81,0,12,15,22,80,67,99,50,36,34
1500000US360470846002,360470846002,"Block Group 2, Census Tract 846, Kings County, New York",413,122,7,11,14,16,10,20,53,37,58,53,12,19,7,13,10,14,13,13,91,58,118,67,20,20
1500000US360470848001,360470848001,"Block Group 1, Census Tract 848, Kings County, New York",246,112,0,12,6,11,29,26,12,21,5,8,0,12,99,83,10,15,0,12,32,29,41,30,12,19
1500000US360470848002,360470848002,"Block Group 2, Census Tract 848, Kings County, New York",550,166,0,12,0,12,39,32,41,47,66,51,0,12,67,55,0,12,48,47,31,27,227,112,31,37
1500000US360470850001,360470850001,"Block Group 1, Census Tract 850, Kings County, New York",634,118,0,12,0,12,13,21,9,11,56,40,14,18,88,52,28,42,34,27,108,63,222,82,62,51
1500000US360470852001,360470852001,"Block Group 1, Census Tract 852, Kings County, New York",8,13,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470854001,360470854001,"Block Group 1, Census Tract 854, Kings County, New York",413,115,0,12,0,12,0,12,10,17,66,51,8,14,85,55,3,6,54,43,47,35,110,76,30,32
1500000US360470854002,360470854002,"Block Group 2, Census Tract 854, Kings County, New York",503,106,8,15,11,17,11,18,21,24,51,34,16,17,183,77,3,7,59,41,58,50,50,42,32,27
1500000US360470856001,360470856001,"Block Group 1, Census Tract 856, Kings County, New York",467,199,0,12,0,12,30,47,13,19,58,60,0,12,0,12,8,15,53,59,133,133,136,105,36,33
1500000US360470856002,360470856002,"Block Group 2, Census Tract 856, Kings County, New York",629,213,0,12,0,12,24,40,48,36,96,78,0,12,112,74,0,12,46,38,109,69,153,88,41,49
1500000US360470856003,360470856003,"Block Group 3, Census Tract 856, Kings County, New York",557,200,0,12,0,12,23,36,32,51,32,35,0,12,135,117,54,52,0,12,109,77,135,86,37,55
1500000US360470858001,360470858001,"Block Group 1, Census Tract 858, Kings County, New York",451,153,0,12,0,12,10,15,11,13,48,52,35,39,88,60,4,6,48,46,100,70,101,62,6,10
1500000US360470858002,360470858002,"Block Group 2, Census Tract 858, Kings County, New York",611,164,0,12,0,12,0,12,10,11,36,29,52,51,189,117,0,12,69,65,75,49,135,63,45,37
1500000US360470860001,360470860001,"Block Group 1, Census Tract 860, Kings County, New York",357,180,0,12,0,12,28,44,15,19,14,19,22,24,129,83,0,12,0,12,41,49,34,30,74,87
1500000US360470860002,360470860002,"Block Group 2, Census Tract 860, Kings County, New York",533,189,22,36,24,38,0,12,13,23,94,77,48,49,0,12,20,32,109,92,102,71,56,50,45,43
1500000US360470860003,360470860003,"Block Group 3, Census Tract 860, Kings County, New York",450,167,0,12,0,12,0,12,0,12,76,63,0,12,123,78,0,12,3,59,130,103,96,69,22,35
1500000US360470862001,360470862001,"Block Group 1, Census Tract 862, Kings County, New York",380,197,0,12,0,12,40,46,0,12,35,57,0,12,32,52,0,12,0,12,85,72,87,73,101,69
1500000US360470862002,360470862002,"Block Group 2, Census Tract 862, Kings County, New York",425,210,119,105,0,12,25,40,18,25,58,54,0,12,73,45,0,12,0,12,30,33,50,48,52,71
1500000US360470862003,360470862003,"Block Group 3, Census Tract 862, Kings County, New York",421,151,0,12,0,12,0,12,0,12,0,12,0,12,94,66,22,34,0,12,131,84,121,88,53,52
1500000US360470864001,360470864001,"Block Group 1, Census Tract 864, Kings County, New York",616,150,9,15,0,12,23,23,17,19,173,87,0,12,56,53,6,10,23,29,105,71,157,74,47,44
1500000US360470864002,360470864002,"Block Group 2, Census Tract 864, Kings County, New York",387,128,0,12,0,12,18,19,0,12,83,54,18,18,81,45,27,37,11,13,36,21,100,59,13,16
1500000US360470866001,360470866001,"Block Group 1, Census Tract 866, Kings County, New York",727,212,0,12,0,12,8,13,64,53,110,100,0,12,105,71,55,48,54,48,85,50,206,98,40,39
1500000US360470866002,360470866002,"Block Group 2, Census Tract 866, Kings County, New York",318,158,0,12,0,12,0,12,0,12,36,35,0,12,127,95,0,12,0,12,70,62,33,32,52,56
1500000US360470866003,360470866003,"Block Group 3, Census Tract 866, Kings County, New York",366,128,0,12,0,12,0,12,9,15,70,48,0,12,44,39,0,12,11,17,75,49,78,56,79,78
1500000US360470868001,360470868001,"Block Group 1, Census Tract 868, Kings County, New York",459,114,0,12,0,12,4,11,0,12,10,17,17,26,29,35,0,12,41,41,150,96,129,67,79,55
1500000US360470868002,360470868002,"Block Group 2, Census Tract 868, Kings County, New York",421,181,0,12,0,12,39,43,0,12,7,12,35,42,62,55,4,12,33,35,46,58,134,97,61,86
1500000US360470868003,360470868003,"Block Group 3, Census Tract 868, Kings County, New York",655,191,0,12,51,48,30,33,30,35,54,49,0,12,51,40,74,60,41,45,201,123,50,42,73,61
1500000US360470870001,360470870001,"Block Group 1, Census Tract 870, Kings County, New York",322,135,0,12,0,12,0,12,0,12,10,16,18,29,84,63,0,12,0,12,90,66,106,87,14,18
1500000US360470870002,360470870002,"Block Group 2, Census Tract 870, Kings County, New York",384,128,0,12,0,12,0,12,26,34,24,38,30,37,73,65,0,12,23,28,92,49,69,49,47,33
1500000US360470870003,360470870003,"Block Group 3, Census Tract 870, Kings County, New York",557,153,0,12,0,12,0,12,9,16,57,52,44,46,73,56,41,44,41,36,96,67,134,104,62,54
1500000US360470872001,360470872001,"Block Group 1, Census Tract 872, Kings County, New York",128,65,0,12,0,12,0,12,0,12,0,12,10,15,32,30,0,12,10,16,19,21,57,48,0,12
1500000US360470872002,360470872002,"Block Group 2, Census Tract 872, Kings County, New York",397,153,0,12,0,12,38,43,16,26,8,14,44,71,79,62,0,12,0,12,50,40,162,107,0,12
1500000US360470872003,360470872003,"Block Group 3, Census Tract 872, Kings County, New York",565,150,0,12,0,12,0,12,24,23,9,16,68,48,106,56,0,12,34,39,110,74,179,100,35,34
1500000US360470874011,360470874011,"Block Group 1, Census Tract 874.01, Kings County, New York",370,169,0,12,0,12,77,84,15,23,53,50,12,17,94,61,0,12,0,12,84,50,9,13,26,41
1500000US360470874012,360470874012,"Block Group 2, Census Tract 874.01, Kings County, New York",992,256,0,12,0,12,78,56,16,20,125,81,48,47,199,121,0,12,53,48,83,84,261,143,129,65
1500000US360470876001,360470876001,"Block Group 1, Census Tract 876, Kings County, New York",234,111,0,12,0,12,0,12,5,8,29,36,0,12,93,52,0,12,0,12,25,26,56,48,26,27
1500000US360470876002,360470876002,"Block Group 2, Census Tract 876, Kings County, New York",415,144,0,12,18,14,75,61,26,20,19,20,34,37,71,60,0,12,0,12,61,42,60,47,51,34
1500000US360470878001,360470878001,"Block Group 1, Census Tract 878, Kings County, New York",326,102,0,12,0,12,0,12,17,19,25,27,10,17,97,59,22,26,13,17,34,38,66,52,42,34
1500000US360470878002,360470878002,"Block Group 2, Census Tract 878, Kings County, New York",75,69,0,12,13,22,0,12,6,9,0,12,0,12,16,25,0,12,11,18,0,12,29,29,0,12
1500000US360470878003,360470878003,"Block Group 3, Census Tract 878, Kings County, New York",803,166,0,12,13,15,23,31,44,44,0,12,17,20,225,85,42,36,42,36,77,47,226,103,94,59
1500000US360470880001,360470880001,"Block Group 1, Census Tract 880, Kings County, New York",842,255,0,12,73,56,63,77,59,61,43,49,0,12,260,127,0,12,0,12,108,78,117,70,119,83
1500000US360470880002,360470880002,"Block Group 2, Census Tract 880, Kings County, New York",223,80,0,12,0,12,0,12,0,12,22,26,0,12,147,70,10,17,4,8,22,36,0,12,18,21
1500000US360470880003,360470880003,"Block Group 3, Census Tract 880, Kings County, New York",317,117,35,42,0,12,12,20,11,19,28,43,0,12,23,38,19,23,0,12,122,92,53,46,14,23
1500000US360470882001,360470882001,"Block Group 1, Census Tract 882, Kings County, New York",565,163,0,12,48,55,0,12,0,12,15,25,34,54,168,105,43,48,0,12,63,56,162,100,32,52
1500000US360470882002,360470882002,"Block Group 2, Census Tract 882, Kings County, New York",597,226,0,12,0,12,0,12,29,47,112,79,0,12,90,86,35,38,28,46,118,126,146,87,39,43
1500000US360470882003,360470882003,"Block Group 3, Census Tract 882, Kings County, New York",847,322,0,12,0,12,0,12,45,52,136,128,30,49,74,76,20,32,35,54,181,152,215,128,111,99
1500000US360470882004,360470882004,"Block Group 4, Census Tract 882, Kings County, New York",678,233,0,12,17,29,0,12,130,120,62,63,0,12,80,64,0,12,30,45,97,77,170,90,92,82
1500000US360470884001,360470884001,"Block Group 1, Census Tract 884, Kings County, New York",464,137,0,12,12,19,23,36,21,34,35,41,0,12,0,12,0,12,16,27,99,68,211,106,47,57
1500000US360470884002,360470884002,"Block Group 2, Census Tract 884, Kings County, New York",536,159,0,12,12,19,28,41,24,39,59,51,0,12,83,71,0,12,98,85,71,47,149,88,12,18
1500000US360470884003,360470884003,"Block Group 3, Census Tract 884, Kings County, New York",972,263,0,12,10,15,21,24,65,54,20,29,50,61,139,83,20,33,31,37,151,86,162,94,303,164
1500000US360470886001,360470886001,"Block Group 1, Census Tract 886, Kings County, New York",526,185,0,12,0,12,0,12,0,12,68,59,0,12,16,24,13,18,120,76,46,41,158,100,105,63
1500000US360470886002,360470886002,"Block Group 2, Census Tract 886, Kings County, New York",375,155,0,12,0,12,0,12,11,17,11,18,15,21,65,58,0,12,0,12,126,77,50,39,97,81
1500000US360470886003,360470886003,"Block Group 3, Census Tract 886, Kings County, New York",790,183,0,12,28,44,9,16,63,50,0,12,0,12,174,71,0,12,19,29,120,70,295,105,82,66
1500000US360470888001,360470888001,"Block Group 1, Census Tract 888, Kings County, New York",519,183,58,94,0,12,13,20,34,40,17,28,0,12,113,81,109,120,32,39,0,12,102,67,41,47
1500000US360470888002,360470888002,"Block Group 2, Census Tract 888, Kings County, New York",501,172,0,12,13,24,0,12,54,41,26,35,0,12,32,35,0,12,0,12,113,74,228,133,35,41
1500000US360470888003,360470888003,"Block Group 3, Census Tract 888, Kings County, New York",625,205,0,12,0,12,23,30,12,18,41,46,0,12,87,62,8,13,17,26,166,104,120,68,151,121
1500000US360470890001,360470890001,"Block Group 1, Census Tract 890, Kings County, New York",577,224,69,63,0,12,37,58,0,12,76,74,0,12,28,47,0,12,97,94,52,62,146,93,72,81
1500000US360470890002,360470890002,"Block Group 2, Census Tract 890, Kings County, New York",705,259,90,95,30,50,57,69,0,12,41,48,0,12,182,127,0,12,35,56,41,48,143,88,86,78
1500000US360470890003,360470890003,"Block Group 3, Census Tract 890, Kings County, New York",330,157,0,12,0,12,79,127,0,12,0,12,0,12,32,33,16,26,0,12,0,12,184,187,19,27
1500000US360470890004,360470890004,"Block Group 4, Census Tract 890, Kings County, New York",398,169,0,12,0,12,0,12,0,12,29,32,31,52,96,93,27,42,0,12,93,88,91,62,31,33
1500000US360470890005,360470890005,"Block Group 5, Census Tract 890, Kings County, New York",256,150,0,12,0,12,0,12,7,26,37,43,42,50,39,46,0,12,0,12,41,49,83,83,7,29
1500000US360470890006,360470890006,"Block Group 6, Census Tract 890, Kings County, New York",49,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,10,0,12,0,12,44,64,0,12
1500000US360470892001,360470892001,"Block Group 1, Census Tract 892, Kings County, New York",301,190,0,12,0,12,0,12,51,51,0,12,0,12,19,30,0,12,0,12,111,90,120,105,0,12
1500000US360470892002,360470892002,"Block Group 2, Census Tract 892, Kings County, New York",680,189,0,12,15,27,0,12,0,12,79,58,0,12,69,56,0,12,0,12,101,66,354,162,62,53
1500000US360470892003,360470892003,"Block Group 3, Census Tract 892, Kings County, New York",415,163,0,12,23,38,0,12,18,23,0,12,21,29,50,74,0,12,26,30,149,82,64,53,64,50
1500000US360470892004,360470892004,"Block Group 4, Census Tract 892, Kings County, New York",119,101,0,12,20,33,0,12,0,12,39,76,0,12,9,20,0,12,0,12,21,32,30,40,0,12
1500000US360470894001,360470894001,"Block Group 1, Census Tract 894, Kings County, New York",301,210,0,12,0,12,16,26,13,19,17,26,0,12,75,68,0,12,0,12,111,120,60,50,9,16
1500000US360470894002,360470894002,"Block Group 2, Census Tract 894, Kings County, New York",365,134,0,12,0,12,23,28,13,23,33,47,0,12,58,52,0,12,44,49,88,60,73,51,33,41
1500000US360470894003,360470894003,"Block Group 3, Census Tract 894, Kings County, New York",390,222,0,12,17,27,0,12,71,61,68,59,5,11,47,44,8,12,32,37,55,55,75,81,12,11
1500000US360470894004,360470894004,"Block Group 4, Census Tract 894, Kings County, New York",452,169,0,12,0,12,0,12,0,12,17,27,16,26,65,54,0,12,21,35,55,59,188,120,90,71
1500000US360470896001,360470896001,"Block Group 1, Census Tract 896, Kings County, New York",262,151,0,12,0,12,61,61,0,12,0,12,21,33,34,40,10,16,0,12,21,33,87,72,28,33
1500000US360470896002,360470896002,"Block Group 2, Census Tract 896, Kings County, New York",636,164,53,50,28,32,90,66,38,43,41,45,11,18,45,36,18,29,0,12,111,82,138,80,63,54
1500000US360470896003,360470896003,"Block Group 3, Census Tract 896, Kings County, New York",491,154,0,12,0,12,19,32,9,14,13,22,0,12,37,41,0,12,36,42,64,45,261,119,52,48
1500000US360470898001,360470898001,"Block Group 1, Census Tract 898, Kings County, New York",397,134,0,12,0,12,27,38,19,31,30,32,0,12,43,39,16,24,47,43,75,68,57,43,83,53
1500000US360470898002,360470898002,"Block Group 2, Census Tract 898, Kings County, New York",334,91,0,12,0,12,12,16,11,16,10,15,0,12,53,39,0,12,0,12,74,37,158,72,16,16
1500000US360470900001,360470900001,"Block Group 1, Census Tract 900, Kings County, New York",208,123,0,12,0,12,0,12,0,12,0,12,18,29,17,27,6,12,55,63,63,73,37,41,12,23
1500000US360470900002,360470900002,"Block Group 2, Census Tract 900, Kings County, New York",169,92,0,12,0,12,0,12,0,12,0,12,0,12,55,49,0,12,21,28,82,94,0,12,11,16
1500000US360470900003,360470900003,"Block Group 3, Census Tract 900, Kings County, New York",430,162,10,16,0,12,0,12,11,18,71,55,0,12,28,31,0,12,53,41,33,40,188,154,36,44
1500000US360470900004,360470900004,"Block Group 4, Census Tract 900, Kings County, New York",416,163,0,12,39,38,20,32,27,32,9,13,9,18,74,70,0,12,64,101,84,76,61,53,29,34
1500000US360470900005,360470900005,"Block Group 5, Census Tract 900, Kings County, New York",360,142,0,12,18,29,20,30,0,12,2,4,20,34,102,67,10,15,17,28,58,51,87,72,26,32
1500000US360470900006,360470900006,"Block Group 6, Census Tract 900, Kings County, New York",280,129,9,16,0,12,0,12,32,37,33,56,0,12,41,41,0,12,16,24,45,41,104,65,0,12
1500000US360470900007,360470900007,"Block Group 7, Census Tract 900, Kings County, New York",232,177,28,45,19,31,0,12,28,43,0,12,26,40,61,48,0,12,16,26,29,44,25,29,0,12
1500000US360470902001,360470902001,"Block Group 1, Census Tract 902, Kings County, New York",137,68,0,12,0,12,0,12,33,33,0,12,20,29,11,17,19,24,19,19,29,43,0,12,6,11
1500000US360470902002,360470902002,"Block Group 2, Census Tract 902, Kings County, New York",296,152,5,8,0,12,24,24,18,26,11,22,5,11,52,54,0,12,8,17,67,60,66,47,40,33
1500000US360470902003,360470902003,"Block Group 3, Census Tract 902, Kings County, New York",74,59,0,12,0,12,15,23,0,12,0,12,2,5,10,17,0,12,22,29,6,15,2,4,17,22
1500000US360470902004,360470902004,"Block Group 4, Census Tract 902, Kings County, New York",222,86,0,12,0,12,31,39,55,63,12,21,0,12,59,34,0,12,0,12,38,42,23,19,4,9
1500000US360470902005,360470902005,"Block Group 5, Census Tract 902, Kings County, New York",235,134,0,12,10,15,17,25,6,10,65,70,0,12,24,28,0,12,6,10,42,46,58,57,7,11
1500000US360470906001,360470906001,"Block Group 1, Census Tract 906, Kings County, New York",317,113,17,27,17,20,32,41,0,12,8,14,0,12,30,31,18,28,11,20,52,54,40,43,92,59
1500000US360470906002,360470906002,"Block Group 2, Census Tract 906, Kings County, New York",372,127,23,32,0,12,29,37,0,12,20,25,0,12,40,33,0,12,67,56,55,48,57,46,81,57
1500000US360470906003,360470906003,"Block Group 3, Census Tract 906, Kings County, New York",278,111,0,12,0,12,9,15,16,28,18,28,0,12,64,84,0,12,18,22,49,37,74,58,30,29
1500000US360470908001,360470908001,"Block Group 1, Census Tract 908, Kings County, New York",876,600,0,12,0,12,19,25,74,100,75,93,0,12,195,151,0,12,56,44,142,107,283,304,32,36
1500000US360470908002,360470908002,"Block Group 2, Census Tract 908, Kings County, New York",237,129,0,12,0,12,16,23,0,12,0,12,0,12,44,53,0,12,29,32,70,68,78,56,0,12
1500000US360470908003,360470908003,"Block Group 3, Census Tract 908, Kings County, New York",209,179,20,32,0,12,0,12,0,12,28,44,0,12,57,61,0,12,0,12,13,36,91,109,0,12
1500000US360470910001,360470910001,"Block Group 1, Census Tract 910, Kings County, New York",465,169,0,12,0,12,47,77,15,27,0,12,0,12,208,117,19,30,51,68,0,12,97,81,28,33
1500000US360470910002,360470910002,"Block Group 2, Census Tract 910, Kings County, New York",395,168,0,12,16,29,0,12,29,46,121,138,33,36,0,12,0,12,0,12,50,50,45,69,101,112
1500000US360470910003,360470910003,"Block Group 3, Census Tract 910, Kings County, New York",115,85,0,12,0,12,0,12,0,12,0,12,0,12,20,34,0,12,23,37,0,12,54,46,18,31
1500000US360470910004,360470910004,"Block Group 4, Census Tract 910, Kings County, New York",79,72,0,12,0,12,0,12,0,12,0,12,0,12,29,37,0,12,0,12,49,48,1,2,0,12
1500000US360470912001,360470912001,"Block Group 1, Census Tract 912, Kings County, New York",403,214,0,12,30,51,0,12,46,72,0,12,0,12,59,83,0,12,11,17,103,84,154,104,0,12
1500000US360470912002,360470912002,"Block Group 2, Census Tract 912, Kings County, New York",528,207,46,57,0,12,0,12,0,12,36,60,0,12,127,101,0,12,52,61,35,37,150,101,82,100
1500000US360470912003,360470912003,"Block Group 3, Census Tract 912, Kings County, New York",578,226,0,12,0,12,17,28,39,45,25,31,0,12,163,113,0,12,0,12,193,158,125,98,16,24
1500000US360470916001,360470916001,"Block Group 1, Census Tract 916, Kings County, New York",108,67,0,12,20,31,0,12,0,12,0,12,12,22,0,12,16,26,13,20,13,21,26,32,8,14
1500000US360470916002,360470916002,"Block Group 2, Census Tract 916, Kings County, New York",456,162,0,12,16,24,16,26,20,32,0,12,0,12,87,72,0,12,41,60,101,69,109,96,66,65
1500000US360470916003,360470916003,"Block Group 3, Census Tract 916, Kings County, New York",390,165,20,33,0,12,0,12,7,13,76,66,0,12,71,60,6,11,6,10,44,41,120,65,40,62
1500000US360470916004,360470916004,"Block Group 4, Census Tract 916, Kings County, New York",351,165,0,12,0,12,0,12,9,14,86,78,0,12,113,78,0,12,5,17,16,18,113,74,9,15
1500000US360470918001,360470918001,"Block Group 1, Census Tract 918, Kings County, New York",604,175,18,28,0,12,28,35,15,22,18,24,32,48,111,59,7,11,90,103,80,62,145,68,60,40
1500000US360470918002,360470918002,"Block Group 2, Census Tract 918, Kings County, New York",398,119,0,12,0,12,29,24,7,10,53,43,0,12,50,45,0,12,0,12,73,48,160,80,26,33
1500000US360470920001,360470920001,"Block Group 1, Census Tract 920, Kings County, New York",152,89,0,12,4,8,0,12,16,20,28,29,0,12,40,49,0,12,0,12,32,36,32,28,0,12
1500000US360470920002,360470920002,"Block Group 2, Census Tract 920, Kings County, New York",336,117,0,12,0,12,9,14,28,30,11,16,39,37,40,41,0,12,0,12,137,89,37,46,35,41
1500000US360470920003,360470920003,"Block Group 3, Census Tract 920, Kings County, New York",489,144,0,12,27,40,27,41,67,58,20,32,14,22,93,61,22,24,57,54,23,19,84,55,55,44
1500000US360470922001,360470922001,"Block Group 1, Census Tract 922, Kings County, New York",484,257,0,12,0,12,0,12,0,12,57,65,35,55,115,104,0,12,0,12,10,18,257,176,10,16
1500000US360470922002,360470922002,"Block Group 2, Census Tract 922, Kings County, New York",580,159,0,12,10,17,20,35,67,51,123,95,18,27,27,43,0,12,26,32,38,38,200,101,51,48
1500000US360470924001,360470924001,"Block Group 1, Census Tract 924, Kings County, New York",582,148,18,28,37,45,45,44,0,12,113,61,12,20,88,62,0,12,34,40,99,63,105,56,31,26
1500000US360470924002,360470924002,"Block Group 2, Census Tract 924, Kings County, New York",426,151,0,12,0,12,70,71,0,12,57,45,9,14,70,62,0,12,0,12,96,87,96,64,28,42
1500000US360470924003,360470924003,"Block Group 3, Census Tract 924, Kings County, New York",176,79,7,16,0,12,0,12,0,12,8,17,0,12,33,33,10,15,7,14,68,60,33,32,10,16
1500000US360470928001,360470928001,"Block Group 1, Census Tract 928, Kings County, New York",620,135,35,38,17,26,14,23,20,25,93,61,0,12,52,41,39,44,0,12,189,81,146,71,15,16
1500000US360470928002,360470928002,"Block Group 2, Census Tract 928, Kings County, New York",501,136,0,12,103,81,31,29,7,12,62,50,16,26,40,37,33,36,0,12,86,45,114,62,9,15
1500000US360470930001,360470930001,"Block Group 1, Census Tract 930, Kings County, New York",513,168,0,12,51,80,0,12,0,12,9,10,0,12,92,69,49,45,36,40,138,63,58,35,80,51
1500000US360470930002,360470930002,"Block Group 2, Census Tract 930, Kings County, New York",780,176,0,12,0,12,24,38,33,41,51,38,16,26,114,81,20,23,42,37,204,112,175,67,101,51
1500000US360470932001,360470932001,"Block Group 1, Census Tract 932, Kings County, New York",693,147,0,12,0,12,6,11,131,112,85,47,0,12,180,100,44,40,77,60,30,29,121,61,19,22
1500000US360470934001,360470934001,"Block Group 1, Census Tract 934, Kings County, New York",738,133,0,12,21,25,26,25,26,29,125,66,0,12,107,57,19,22,42,35,123,68,160,61,89,45
1500000US360470934002,360470934002,"Block Group 2, Census Tract 934, Kings County, New York",603,136,0,12,0,12,0,12,37,31,27,26,9,13,71,36,0,12,44,42,95,63,202,85,118,55
1500000US360470936001,360470936001,"Block Group 1, Census Tract 936, Kings County, New York",568,162,0,12,0,12,19,20,30,27,43,57,0,12,121,66,5,8,91,59,83,53,135,92,41,54
1500000US360470936002,360470936002,"Block Group 2, Census Tract 936, Kings County, New York",354,130,0,12,0,12,10,16,0,12,18,19,0,12,108,79,0,12,61,44,0,12,126,66,31,34
1500000US360470938001,360470938001,"Block Group 1, Census Tract 938, Kings County, New York",421,151,0,12,0,12,6,9,0,12,41,57,13,21,112,74,17,20,38,54,81,44,113,72,0,12
